,connection-close-rate,connection-creation-rate,select-rate,io-wait-time-ns-avg,io-wait-ratio,io-time-ns-avg,io-ratio,connection-count,network-io-rate,outgoing-byte-rate,request-rate,request-size-avg,request-size-max,incoming-byte-rate,response-rate,request-latency-avg,request-latency-max,bufferpool-wait-ratio,batch-size-avg,batch-size-max,compression-rate-avg,record-queue-time-avg,record-queue-time-max,produce-throttle-time-avg,produce-throttle-time-max,record-send-rate,records-per-request-avg,byte-rate,record-retry-rate,record-error-rate,record-size-max,record-size-avg,requests-in-flight,metadata-age
0,0.0,3.333665150871543e-06,3.33366665553372e-06,0.0,0.0,0.0,0.0,1.0,1.6668325804023094e-05,0.0003967061541357496,1.0000995482413855e-05,39.666666666666664,41.0,0.010731071762622224,6.667332564536952e-06,66.76459312438965,102.89978981018066,0.0,0.0,-inf,0.0,0.0,-inf,0.0,-inf,0.0,0.0,0.0,0.0,0.0,-inf,0.0,1.0,1620167177.041926
0,3.333666646753753e-06,6.667330195244023e-06,0.053445342967819345,872943.5875268277,4.6654769426929936e-05,751065.413752002,4.0140948629242886e-05,2.0,0.021085431805285923,6.253125659161561,0.011854513122465887,527.4890326209223,14756.0,0.7779043472091043,0.009230921788153358,37.663896084502824,121.8864917755127,0.0,452.9487756825218,14687.0,1.0,0.004583506929079244,0.12198638916015625,0.0,0.0,0.03539020512193784,2.9887387387387387,5.364959743620277,0.0,0.0,156.0,140.00731775963973,3.0,24.9601640625
0,6.667333280815081e-06,6.667330182551609e-06,0.09425275566695306,969325.5900274146,9.136160799857901e-05,852708.0663526475,8.037008503317608e-05,2.0,0.04258423800284223,11.045689272048174,0.023782366832024147,464.44869638351554,14756.0,1.553348445784125,0.018801877495874014,37.20392032398016,197.00241088867188,0.0,389.20575035063115,14687.0,1.0,0.004200083343377454,0.16900277137756348,0.0,0.0,0.057659098212488824,2.426146724645813,9.25104827279662,0.0,0.03840050603085446,157.0,141.92089761570827,5.0,29.884073486328123
0,1.0000999852287938e-05,6.667330136595198e-06,0.13589691784670227,1021316.3020960848,0.00013879373760144939,878996.0261606576,0.00011945285075473263,2.0,0.06418305375117517,16.068902407101792,0.0358102302703539,448.72379445168497,14756.0,2.3357265554835354,0.028372833025599686,37.03538128214308,197.00241088867188,0.0,373.25649622799665,14687.0,1.0,0.004111022359445307,0.16900277137756348,0.0,0.0,0.08148814679644213,2.2768256333830106,13.360185687673674,0.0,0.05997266244755334,157.0,142.57828071155816,5.0,29.868068359375
0,1.3334666279998333e-05,6.667330041735827e-06,0.1775644138158285,1037016.23791723,0.0001841371804032687,899916.0162211539,0.00015979305990378482,2.0,0.08595188548914187,20.626965702790315,0.04798477445334942,429.8648047797694,14756.0,3.1381666238624715,0.03796712368027578,36.79797417608413,197.00241088867188,0.0,352.04628030669335,14687.0,1.0,0.003986101844836608,0.16900277137756348,0.0,0.0,0.101823511371141,2.1231753093285137,16.99027830810835,0.0,0.08308497164428191,157.0,142.50825447261172,3.0,3.524884765625
0,1.6668332405830902e-05,6.667329864069184e-06,0.21449143220349418,1051953.5999799382,0.00022563503427131852,949225.6742141753,0.00020360077434652583,2.0,0.10606388379364327,24.518978968904392,0.05927922999806905,413.61837813519287,14756.0,3.931009017007329,0.04678466953419595,36.802981336737176,197.00241088867188,0.0,324.7495807411415,14687.0,1.0,0.003881008314834855,0.16900277137756348,0.0,0.0,0.1181784767573411,1.9944863283447734,20.011986551774655,0.0,0.10343033624466191,158.0,140.82504733567757,5.0,29.8809833984375
0,2.0001998678394194e-05,6.667329794534955e-06,0.2510817515554609,1073279.6839932562,0.00026948094296591835,982082.9234950132,0.0002465831006038356,2.0,0.12612254401284695,28.329494287759506,0.0705470165305386,401.56899158869675,14756.0,4.716420676610054,0.05557554617822935,36.82621687083004,198.96292686462402,0.0,306.76055773342836,14687.0,1.0,0.0038026063912100054,0.16900277137756348,0.0,0.0,0.13401005703117733,1.9004822239031771,22.956163793523945,0.0,0.11980863801695271,158.0,139.7943692088382,5.0,29.900132080078127
0,2.3335664835214418e-05,6.667329711798229e-06,0.28211484942883736,1106955.600360148,0.00031228861151707036,1032885.4113303758,0.0002913923113588809,2.0,0.1444810348211543,31.691898319695916,0.0809013787041941,391.7349596176034,14756.0,5.42223104658466,0.06357967750551496,36.986099379150595,198.96292686462402,0.0,294.7809938031638,14687.0,1.0,0.003725814918443772,0.16900277137756348,0.0,0.0,0.14776476292842378,1.8273075813167332,25.53156748254335,0.0,0.1366769885009012,158.0,139.13506023632655,3.0,29.88367529296875
0,2.666933007019794e-05,6.667329419286725e-06,0.3075740459304352,1159593.4194985286,0.0003566608396694709,1086438.5535169875,0.0003341603015600295,2.0,0.15937917657822978,34.32063834371229,0.0894355570967966,383.74712986432087,14756.0,5.992054328321407,0.06994364301086015,37.41706651721396,313.08889389038086,0.0,286.55821703811705,14687.0,1.0,0.0036495675198412567,0.16900277137756348,0.0,0.0,0.1582091327813865,1.7696983256889287,27.5180680732585,0.0,0.1514384566323917,158.0,138.74290078455877,4.0,29.88819775390625
0,3.0002996298546686e-05,6.667329412525398e-06,0.33538015548384587,1195432.2107164983,0.00040092424070049685,1127587.5489353884,0.0003781667284830875,2.0,0.17607750298002825,37.278348986734585,0.09891649945896093,376.86684416284714,14756.0,6.633218272801892,0.07716102947846284,37.55917214516373,313.08889389038086,0.0,278.991029568044,14687.0,1.0,0.0035602275584648273,0.16900277137756348,0.0,0.0,0.16996364036501158,1.7189480782198248,29.756435008631485,0.0,0.16243288829407637,158.0,138.40066887541414,4.0,29.8012421875
0,3.333666125753931e-05,6.667329153245348e-06,0.36274287363671087,1227571.9057175752,0.0004452929606756867,1166598.8103416928,0.00042317540484451384,2.0,0.19271248241961456,40.21988649294641,0.10842410701313908,370.9496679375231,14756.0,7.268194656917527,0.0842884037615579,37.664043979966785,313.08889389038086,0.0,272.96861394872377,14687.0,1.0,0.003499390896249366,0.1829991340637207,0.0,0.0,0.1816314651955772,1.6759151030452168,31.979645789725417,0.0,0.17377734780330095,158.0,138.15701562188772,5.0,29.867668212890624
0,3.6670327661720686e-05,6.667329203868472e-06,0.389902254161352,1254664.0097244384,0.000489196325606679,1201616.1254725994,0.0004685088301714459,2.0,0.2092674623453584,43.148754517366605,0.11788504800485175,366.0239805440869,14756.0,7.904751516550919,0.0913824450820638,37.73997587089295,313.08889389038086,0.0,267.75240158713586,14687.0,1.0,0.0034296334854082957,0.1829991340637207,0.0,0.0,0.1932259574480595,1.6397533099468145,34.193610397781924,0.0,0.1860219048956069,158.0,137.93781977654797,5.0,29.851429931640624
0,4.000399306107363e-05,6.667329056378228e-06,0.41417466792137453,1286150.9363035655,0.0005326911369402942,1241686.6389291876,0.0005142710119723325,2.0,0.22453897496521982,45.830743356074855,0.12669592077133365,361.73811340613076,14756.0,8.491656515719864,0.09784308710883807,37.87097723614978,313.08889389038086,0.0,263.55353633385903,14687.0,1.0,0.003372063226640825,0.1829991340637207,0.0,0.0,0.20377033897620492,1.6090184000631762,36.211477717975136,0.0,0.19828645827901298,158.0,137.75188644910833,4.0,29.849638427734376
0,4.333765808280674e-05,6.667328914477207e-06,0.43795036474674714,1316675.6046728287,0.0005766385613196092,1278565.249393799,0.0005599438550150781,2.0,0.2401038495835727,48.45216610075335,0.13567347648495282,357.1233475846479,14756.0,9.092789581265404,0.10443040822958208,37.995315637997436,313.08889389038086,0.0,258.8468531626676,14687.0,1.0,0.0033334295354825153,0.1829991340637207,0.0,0.0,0.2147547634535705,1.5835402276246897,38.15697097169562,0.0,0.20893751629078752,158.0,136.70331757841652,3.0,29.83629248046875
0,4.667132310954307e-05,6.667328774529705e-06,0.46090597888595203,1344307.724464431,0.0006195994676682251,1316516.3623769146,0.0006067902627207044,2.0,0.25538536214053853,51.01018578564232,0.14455102192689914,352.8870644127211,14756.0,9.690228922668679,0.11083437749893114,38.14197806250956,313.08889389038086,0.0,254.43342794204864,14687.0,1.0,0.003312901123230774,0.1829991340637207,0.0,0.0,0.2257125188020071,1.5621207576771337,40.045031864401864,0.0,0.2182584417931116,158.0,135.4926713547403,3.0,29.832429931640625
0,5.000498743807429e-05,6.667328560147943e-06,0.4804912505512621,1384426.747785822,0.0006652049393402262,1353708.1333707806,0.000650444913884741,2.0,0.26838331099559687,53.07992629021525,0.15212510254589132,348.9228628404882,14756.0,10.186471376908912,0.1162582475596157,38.39282393324879,313.08889389038086,0.0,250.9069973427812,14687.0,1.0,0.003270777625847155,0.1829991340637207,0.0,0.0,0.2343667087905958,1.54122547407651,41.55099758049696,0.0,0.22801607538596036,158.0,134.55801594331265,4.0,29.831414794921876
0,5.333865231800137e-05,6.667328441488318e-06,0.5007632632760614,1414991.2479106102,0.0007085756348107835,1392111.5621471058,0.0006971183287051201,2.0,0.2822446820902876,55.33863954404508,0.16020923559788627,345.4147904615257,14756.0,10.71910090992596,0.12203548754580586,38.53665554192297,313.08889389038086,0.0,247.67485858431434,14687.0,1.0,0.0032535592882007363,0.1829991340637207,0.0,0.0,0.24401766702331654,1.5237203105809862,43.20540848728517,0.0,0.2353768053478003,158.0,133.62308897722062,4.0,29.814336669921875
0,5.667231751897502e-05,6.667328374558801e-06,0.5227454498218385,1437718.129560635,0.0007515606103541865,1424362.3756169118,0.0007445789507511652,2.0,0.29691280172472867,57.680164716683635,0.16869340937154262,341.92304804063,14756.0,11.277013029060571,0.12821943548690398,38.630138107910454,313.08889389038086,0.0,244.5003811113934,14687.0,1.0,0.0032144347957887864,0.1829991340637207,0.0,0.0,0.253928651960562,1.5058914238266576,44.912678137251625,0.0,0.24297756005300605,158.0,132.74509092228956,3.0,29.819225830078125
0,6.000598181022412e-05,6.667328213985483e-06,0.542744097236549,1467229.8673670893,0.0007963303498026525,1455706.4476885512,0.0007900760817921464,2.0,0.3103474609652084,59.8606828215961,0.17652084806012505,339.1139544106816,14756.0,11.796757797678378,0.13382665687863418,38.776271129074146,313.08889389038086,0.0,241.79016240012479,14687.0,1.0,0.0031994840087499216,0.1829991340637207,0.0,0.0,0.26326290964203286,1.4920176084943981,46.50652593453452,0.0,0.2515084045781764,158.0,131.94271799226996,3.0,29.806236328125
0,6.333964181516458e-05,6.667327619124658e-06,0.5630460705763719,1493020.6103843718,0.0008406393879664568,1486925.5139502957,0.0008372075650798591,2.0,0.32390877661435546,62.104323235164664,0.1844316165352305,336.733605668426,14756.0,12.330633183159323,0.13947720653084278,38.90717646487094,313.08889389038086,0.0,239.2679355298249,14687.0,1.0,0.003195992545946949,0.1829991340637207,0.0,0.0,0.2728971771824999,1.4802806459196036,48.15268207804543,0.0,0.2596091863571828,158.0,131.20783846013683,1.0,29.842741455078126
0,6.667330591362382e-05,6.667327493101411e-06,0.5805177995154882,1529457.0798205435,0.0008878770584308063,1517381.016820278,0.0008808666889110818,2.0,0.33539991053983237,63.98859903231267,0.19118228277058788,334.69941934471393,14756.0,12.775627204746783,0.14421767580325653,39.129611699276474,313.08889389038086,0.0,237.38494352223162,14687.0,1.0,0.0032004035592804805,0.1829991340637207,0.0,0.0,0.28096797751234825,1.470248582642826,49.53213551793799,0.0,0.2680766938569977,159.0,130.64609927944912,5.0,29.760177978515625
0,7.000697036694978e-05,6.667327412877176e-06,0.6000964083152253,1554652.5404995529,0.0009329414057319219,1545010.2611781445,0.0009271551085431725,2.0,0.34854454253780565,66.08101229791879,0.19885304068156923,332.31079631181893,14756.0,13.277993716424653,0.1496915522132844,39.23223409881663,313.08889389038086,0.0,235.31843395153732,14687.0,1.0,0.0031759092402999277,0.1829991340637207,0.0,0.0,0.28978885237004615,1.4578874987421595,51.05427980551532,0.0,0.27493070637550704,159.0,130.07014335981316,3.0,29.807766357421876
0,7.334062532694802e-05,6.667326476917067e-06,0.6164046119969295,1588602.5582909856,0.0009792219435606846,1576420.1635716176,0.0009717126592704992,2.0,0.3597022645014534,67.83799690187125,0.20534365511117722,330.3632482101401,14756.0,13.70058710421561,0.15435866080189817,39.40822795750499,313.08889389038086,0.0,233.67783666299462,14687.0,1.0,0.0031665390875956585,0.1829991340637207,0.0,0.0,0.29716954550286157,1.4477684661859287,52.32878602089173,0.0,0.2826714373900534,159.0,129.62772798999612,2.0,29.817112548828124
0,7.667429074363032e-05,6.667326531620818e-06,0.635023134797458,1612464.286504932,0.0010239521259653083,1604290.2118591322,0.0010187560512939034,2.0,0.3725435383908846,69.88534008995674,0.21285106649294502,328.3297624081818,14756.0,14.192152746066787,0.15969252561936204,39.50169704675357,313.08889389038086,0.0,231.8685491863321,14687.0,1.0,0.0031484288191159435,0.1829991340637207,0.0,0.0,0.30587041308099555,1.437600864891967,53.81663105550979,0.0,0.2882053232855012,159.0,129.09651982821768,5.0,29.7893759765625
0,8.000795208248903e-05,6.667326219748124e-06,0.6536582902886754,1635685.7310388207,0.001069179538400418,1628706.6445166578,0.0010646121710748558,2.0,0.3851447675575568,71.88415122267045,0.22020178371573984,326.4467254064856,14756.0,14.675023346565709,0.16494303932953774,39.579034091662834,313.08889389038086,0.0,230.1697696697072,14687.0,1.0,0.003130572406934517,0.1829991340637207,0.0,0.0,0.3143745772882396,1.4282706812467816,55.266952677531876,0.0,0.2959527464441009,159.0,128.58889027725715,3.0,29.79303515625
0,8.334160547200455e-05,6.667325339501395e-06,0.6695597821020273,1667376.1093881438,0.0011164079844840516,1655224.1548621624,0.001108271524459522,2.0,0.3958591085617275,73.5554968523392,0.2264290365294802,324.8501074762227,14756.0,15.080638234685425,0.16943012846654906,39.71101329217848,313.08889389038086,0.0,228.81826654240447,14687.0,1.0,0.003118469518779,0.1829991340637207,0.0,0.0,0.32143190291654367,1.420154947418034,56.47566535037771,0.0,0.3029634032053048,159.0,128.19865742804274,2.0,29.80260546875
0,8.667527083672309e-05,6.667325427642725e-06,0.6858714099745694,1697838.4822792597,0.0011644988737499588,1679055.9500301299,0.0011516164680380019,2.0,0.40692020535714996,75.3069172937621,0.2328730087923033,323.3819053754205,14756.0,15.503557028914411,0.17404725511526722,39.82509176078594,313.08889389038086,0.0,227.50235746838104,14687.0,1.0,0.003108916012299333,0.1829991340637207,0.0,0.0,0.3287893041670545,1.412468135078624,57.74658892223112,0.0,0.3090206751535933,159.0,127.83186456705323,2.0,29.781802001953125
0,9.000893349659698e-05,6.667325308896391e-06,0.7034131385642903,1718836.684960608,0.0012090523072475817,1704933.4726877657,0.0011992726050666163,2.0,0.41920474638327854,77.29896940607068,0.2400637149861546,321.99355662945067,14756.0,15.97560687684309,0.17914109026194341,39.90261492141832,313.08889389038086,0.0,226.25933239903173,14687.0,1.0,0.003104736422532561,0.1829991340637207,0.0,0.0,0.33723346970832113,1.405331814456191,59.202859091831726,0.0,0.31469123243896896,159.0,127.48776914256594,4.0,29.77634423828125
0,9.334259922314406e-05,6.667325417679819e-06,0.7190280332171493,1747675.2865008125,0.001256627523954897,1729139.6162536636,0.001243299857432728,2.0,0.4298858085739309,78.9964053084212,0.2462743333493532,320.7658883248731,14756.0,16.382424190237355,0.1836115369924735,40.01702663523254,313.08889389038086,0.0,225.19995528116965,14687.0,1.0,0.003098904046251432,0.1829991340637207,0.0,0.0,0.3443208465486306,1.3987053789068848,60.43690587637032,0.0,0.3215352502120214,159.0,127.22185508614585,2.0,29.744151123046876
0,9.667625940666383e-05,6.6673251366835524e-06,0.7366464175393145,1769614.4229404232,0.001303580125084964,1749517.3299053428,0.0012887756734977177,2.0,0.44180029903462037,80.90440681709217,0.25321500761182747,319.5087352054452,14756.0,16.841375592384974,0.1885853548639046,40.068094015061824,313.08889389038086,0.0,224.0084186877959,14687.0,1.0,0.003093493026239836,0.1829991340637207,0.0,0.0,0.3524216346648582,1.3923557147749124,61.826484550740666,0.0,0.3276358420342893,159.0,126.87252391535414,2.0,29.7525029296875
0,0.00010000992195578995,6.6673250321273114e-06,0.7526479932867759,1795871.9547940076,0.0013516594229757094,1770837.162344528,0.0013328170366762575,2.0,0.45244467802827426,82.62675256376862,0.25944895341074636,318.47017102034,14756.0,17.254009603516042,0.19299578954233237,40.16704347266472,313.08889389038086,0.0,223.0083322530082,14687.0,1.0,0.003097437647292065,0.1829991340637207,0.0,0.0,0.3597323544277873,1.3871121166156772,63.08119139286544,0.0,0.33403313823373665,159.0,126.58831363213162,4.0,29.725710693359375
0,0.00010334358072653811,6.667324690550544e-06,0.769596301740575,1816012.3264822217,0.0013975963703760155,1792637.108269297,0.00137960688888697,2.0,0.46414247605330067,84.49648953485843,0.2662796142846206,317.3224122389704,14756.0,17.703806597820925,0.19786292833081234,40.2313197450394,313.08889389038086,0.0,221.9658387589422,14687.0,1.0,0.0030984497369269965,0.1829991340637207,0.0,0.0,0.36771646098374305,1.3815285188246786,64.44085297628396,0.0,0.3400603854078697,159.0,126.27351958386441,3.0,29.733584228515625
0,0.00010667724012456498,6.667324409527206e-06,0.7867079651230529,1836627.4905551607,0.0014448894757837095,1811585.301801567,0.0014251885864271423,2.0,0.47585694551244545,86.34664516690825,0.2731136106012386,316.1565070917657,14756.0,18.149863340648256,0.20274340311515368,40.28731263189517,313.08889389038086,0.0,220.9760467642415,14687.0,1.0,0.003093706367918235,0.1829991340637207,0.0,0.0,0.375463881273422,1.3753235969325452,65.78298683573854,0.0,0.34698772548767093,159.0,126.01045924366454,3.0,29.73384912109375
0,0.00011001090827252543,6.667324675834097e-06,0.8033296444649172,1858548.7114021499,0.0014930272755514188,1829613.5944849674,0.0014697828383657878,2.0,0.4870780719820313,88.13454507152356,0.27962426407531915,315.18918918918916,14756.0,18.578966560034946,0.20745387769529028,40.3578356925444,313.08889389038086,0.0,220.09898499365622,14687.0,1.0,0.0030963865066860772,0.1829991340637207,0.0,0.0,0.382971306062809,1.3701799792469258,67.08401824404751,0.0,0.35343837778625586,159.0,125.77864549153432,1.0,29.661096923828126
0,0.0001133445686835298,6.6673244713612376e-06,0.8183644432974053,1882089.7176615014,0.0015402353040298254,1851571.1333583319,0.001515259979776337,2.0,0.4969757002515957,89.70956776684685,0.2854014921714781,314.32760594309207,14756.0,18.957216707279994,0.2115742785488121,40.45302876076932,313.08889389038086,0.0,219.35104228069235,14687.0,1.0,0.003097671573488258,0.1829991340637207,0.0,0.0,0.389565281265344,1.3655623721881391,68.22859297365987,0.0,0.3590822597187635,159.0,125.58351642462891,1.0,29.6583984375
0,0.00011667822949839046,6.66732430165002e-06,0.8330292088870838,1906905.5704429252,0.0015885080387684433,1871388.3399062692,0.0015589211483126324,2.0,0.5069266691513541,91.27405980273225,0.29119872340437797,313.44251353733785,14756.0,19.336230403177662,0.21572801760090354,40.52975654329104,313.08889389038086,0.0,218.59099218356027,14687.0,1.0,0.0030922042204364246,0.1829991340637207,0.0,0.0,0.3960825838641642,1.360771019206762,69.36142349760473,0.0,0.36517952146846,159.0,125.37673348461927,2.0,29.642734130859374
0,0.00012001189000064049,6.667324123999965e-06,0.8483840410791436,1929981.7987451234,0.0016373657576285818,1889561.8517116187,0.0016030741196240922,2.0,0.5174076891985112,92.89937764659268,0.2972559796301253,312.52315853220887,14756.0,19.729085491357615,0.22015178362860047,40.59499789349549,313.08889389038086,0.0,217.85897264293732,14687.0,1.0,0.0030900314165659363,0.1829991340637207,0.0,0.0,0.40279990546202804,1.355653042219704,70.53737815125625,0.0,0.37043669923312933,159.0,125.20228987984308,1.0,29.647488525390624
0,0.00012334555098379106,6.667323981947214e-06,0.8643189345127504,1951843.0985123266,0.0016870149472422392,1905272.474125954,0.0016467567177820706,2.0,0.5281454017241408,94.57581396727588,0.3034765855818128,311.64122196102556,14756.0,20.13537519712404,0.2246688917221195,40.64482870180918,313.08889389038086,0.0,217.0929355281207,14687.0,1.0,0.003087918324379331,0.1829991340637207,0.0,0.0,0.4098505952485158,1.3510962140776965,71.75198028768462,0.0,0.3761505893781451,159.0,124.98009965302994,2.0,29.630447998046876
0,0.0001266792146453477,6.667323988339534e-06,0.8783669933254853,1978597.6232919677,0.0017379348395626677,1923419.4696701502,0.0016894681708306254,2.0,0.5377196794643958,96.1307673561765,0.3090604697052986,311.0419376759538,14756.0,20.503348284284936,0.2286592866812784,40.74145287420616,313.08889389038086,0.0,216.54793597971636,14687.0,1.0,0.003104125548538717,0.1829991340637207,0.0,0.0,0.4163845761568142,1.3478547071265161,72.88859293642236,0.0,0.38214785168157756,159.0,124.842286665082,2.0,29.6152021484375
